Name,Price,Day,League
Awakened Sextant,3,27,Scourge
Awakened Sextant,2.96952,28,Scourge
Awakened Sextant,0.40025666666666665,29,Scourge
Tempering Catalyst,1,1,Scourge
Tempering Catalyst,1,2,Scourge
Tempering Catalyst,1,3,Scourge
Tempering Catalyst,2,4,Scourge
Tempering Catalyst,2,5,Scourge
Tempering Catalyst,1.5,6,Scourge
Tempering Catalyst,1.44458,7,Scourge
Tempering Catalyst,1.9901,8,Scourge
Tempering Catalyst,2,9,Scourge
Tempering Catalyst,1.88239,10,Scourge
Tempering Catalyst,2,11,Scourge
Tempering Catalyst,2,12,Scourge
Tempering Catalyst,2,13,Scourge
Tempering Catalyst,2,14,Scourge
Tempering Catalyst,2,15,Scourge
Tempering Catalyst,1.98685,16,Scourge
Tempering Catalyst,2,17,Scourge
Tempering Catalyst,1.98684,18,Scourge
Tempering Catalyst,1.98971,19,Scourge
Tempering Catalyst,1.96879,20,Scourge
Tempering Catalyst,1.5,21,Scourge
Tempering Catalyst,1.583,22,Scourge
Tempering Catalyst,1.5,23,Scourge
Tempering Catalyst,1.5,24,Scourge
Tempering Catalyst,1.48718,25,Scourge
Tempering Catalyst,1.48127,26,Scourge
Tempering Catalyst,1.42119,27,Scourge
Tempering Catalyst,1,28,Scourge
Tempering Catalyst,1.496535,29,Scourge
Annulment Shard,1,1,Scourge
Annulment Shard,1,2,Scourge
Annulment Shard,0.97784,3,Scourge
Annulment Shard,0.6939,4,Scourge
Annulment Shard,0.74032,5,Scourge
Annulment Shard,0.46909,6,Scourge
Annulment Shard,0.79236,7,Scourge
Annulment Shard,0.79501,8,Scourge
Annulment Shard,0.47917,9,Scourge
Annulment Shard,0.77365,10,Scourge
Annulment Shard,0.81946,11,Scourge
Annulment Shard,0.63377,12,Scourge
Annulment Shard,0.53959,13,Scourge
Annulment Shard,0.5,14,Scourge
Annulment Shard,0.45533,15,Scourge
Annulment Shard,0.81738,16,Scourge
Annulment Shard,0.5,17,Scourge
Annulment Shard,0.50606,18,Scourge
Annulment Shard,0.5762,19,Scourge
Annulment Shard,0.57143,20,Scourge
Annulment Shard,0.57143,21,Scourge
Annulment Shard,0.79138,22,Scourge
Annulment Shard,0.77006,23,Scourge
Annulment Shard,0.63674,24,Scourge
Annulment Shard,0.79167,25,Scourge
Annulment Shard,0.85403,26,Scourge
Annulment Shard,0.91385,27,Scourge
Annulment Shard,0.90124,28,Scourge
Annulment Shard,1,29,Scourge
Accelerating Catalyst,1,1,Scourge
Accelerating Catalyst,1,2,Scourge
Accelerating Catalyst,1,3,Scourge
Accelerating Catalyst,1,4,Scourge
Accelerating Catalyst,1,5,Scourge
Accelerating Catalyst,1,6,Scourge
Accelerating Catalyst,1,7,Scourge
Accelerating Catalyst,1,8,Scourge
Accelerating Catalyst,1,9,Scourge
Accelerating Catalyst,1,10,Scourge
Accelerating Catalyst,1,11,Scourge
Accelerating Catalyst,1,12,Scourge
Accelerating Catalyst,1,13,Scourge
Accelerating Catalyst,1,14,Scourge
Accelerating Catalyst,1,15,Scourge
Accelerating Catalyst,1,16,Scourge
Accelerating Catalyst,1,17,Scourge
Accelerating Catalyst,1,18,Scourge
Accelerating Catalyst,1,19,Scourge
Accelerating Catalyst,1,20,Scourge
Accelerating Catalyst,1,21,Scourge
Accelerating Catalyst,1,22,Scourge
Accelerating Catalyst,1,23,Scourge
Accelerating Catalyst,1,24,Scourge
Accelerating Catalyst,1,25,Scourge
Accelerating Catalyst,1,26,Scourge
Accelerating Catalyst,1,27,Scourge
Accelerating Catalyst,1,28,Scourge
Accelerating Catalyst,1,29,Scourge
Prime Sextant,1.18345,1,Scourge
Prime Sextant,0.91083,2,Scourge
Prime Sextant,0.83333,3,Scourge
Prime Sextant,0.66667,4,Scourge
Prime Sextant,0.66667,5,Scourge
Prime Sextant,0.66541,6,Scourge
Prime Sextant,0.664,7,Scourge
Prime Sextant,0.66667,8,Scourge
Prime Sextant,0.66472,9,Scourge
Prime Sextant,0.66599,10,Scourge
Prime Sextant,0.66667,11,Scourge
Prime Sextant,0.66667,12,Scourge
Prime Sextant,0.66667,13,Scourge
Prime Sextant,0.66667,14,Scourge
Prime Sextant,0.66667,15,Scourge
Prime Sextant,0.66667,16,Scourge
Prime Sextant,0.66667,17,Scourge
Prime Sextant,0.66667,18,Scourge
Prime Sextant,0.66667,19,Scourge
Prime Sextant,0.66667,20,Scourge
Prime Sextant,0.76927,21,Scourge
Prime Sextant,0.7132,22,Scourge
Prime Sextant,0.83333,23,Scourge
Prime Sextant,0.9216,24,Scourge
Prime Sextant,1,25,Scourge
Prime Sextant,1.00049,26,Scourge
Prime Sextant,0.99901,27,Scourge
Prime Sextant,1,28,Scourge
Prime Sextant,0.8083325,29,Scourge
Gemcutter's Prism,1,1,Scourge
Gemcutter's Prism,0.45455,2,Scourge
Gemcutter's Prism,0.47682,3,Scourge
Gemcutter's Prism,0.8661,4,Scourge
Gemcutter's Prism,0.92789,5,Scourge
Gemcutter's Prism,0.96012,6,Scourge
Gemcutter's Prism,0.94647,7,Scourge
Gemcutter's Prism,0.90448,8,Scourge
Gemcutter's Prism,0.84799,9,Scourge
Gemcutter's Prism,0.83333,10,Scourge
Gemcutter's Prism,0.83333,11,Scourge
Gemcutter's Prism,0.82333,12,Scourge
Gemcutter's Prism,0.82744,13,Scourge
Gemcutter's Prism,0.83066,14,Scourge
Gemcutter's Prism,0.81448,15,Scourge
Gemcutter's Prism,0.79748,16,Scourge
Gemcutter's Prism,0.76923,17,Scourge
Gemcutter's Prism,0.76607,18,Scourge
Gemcutter's Prism,0.76256,19,Scourge
Gemcutter's Prism,0.7263,20,Scourge
Gemcutter's Prism,0.71429,21,Scourge
Gemcutter's Prism,0.71272,22,Scourge
Gemcutter's Prism,0.71342,23,Scourge
Gemcutter's Prism,0.71376,24,Scourge
Gemcutter's Prism,0.714,25,Scourge
Gemcutter's Prism,0.71321,26,Scourge
Gemcutter's Prism,0.70636,27,Scourge
Gemcutter's Prism,0.68392,28,Scourge
Gemcutter's Prism,0.66667,29,Scourge
Gemcutter's Prism,0.6649511111111112,30,Scourge
Vaal Orb,1,1,Scourge
Vaal Orb,0.33333,2,Scourge
Vaal Orb,0.46179,3,Scourge
Vaal Orb,0.7987,4,Scourge
Vaal Orb,0.76262,5,Scourge
Vaal Orb,0.71429,6,Scourge
Vaal Orb,0.65124,7,Scourge
Vaal Orb,0.55518,8,Scourge
Vaal Orb,0.53889,9,Scourge
Vaal Orb,0.51804,10,Scourge
Vaal Orb,0.47509,11,Scourge
Vaal Orb,0.45868,12,Scourge
Vaal Orb,0.45455,13,Scourge
Vaal Orb,0.45453,14,Scourge
Vaal Orb,0.45455,15,Scourge
Vaal Orb,0.45261,16,Scourge
Vaal Orb,0.44545,17,Scourge
Vaal Orb,0.44437,18,Scourge
Vaal Orb,0.44339,19,Scourge
Vaal Orb,0.44421,20,Scourge
Vaal Orb,0.44444,21,Scourge
Vaal Orb,0.44444,22,Scourge
Vaal Orb,0.447,23,Scourge
Vaal Orb,0.44595,24,Scourge
Vaal Orb,0.4503,25,Scourge
Vaal Orb,0.45255,26,Scourge
Vaal Orb,0.4762,27,Scourge
Vaal Orb,0.48377,28,Scourge
Vaal Orb,0.48119,29,Scourge
Vaal Orb,0.479138,30,Scourge
Orb of Scouring,0.76262,1,Scourge
Orb of Scouring,0.39937,2,Scourge
Orb of Scouring,0.5,3,Scourge
Orb of Scouring,0.66667,4,Scourge
Orb of Scouring,0.7,5,Scourge
Orb of Scouring,0.64479,6,Scourge
Orb of Scouring,0.48958,7,Scourge
Orb of Scouring,0.43922,8,Scourge
Orb of Scouring,0.39863,9,Scourge
Orb of Scouring,0.37294,10,Scourge
Orb of Scouring,0.3481,11,Scourge
Orb of Scouring,0.33302,12,Scourge
Orb of Scouring,0.32966,13,Scourge
Orb of Scouring,0.33333,14,Scourge
Orb of Scouring,0.33333,15,Scourge
Orb of Scouring,0.33333,16,Scourge
Orb of Scouring,0.33333,17,Scourge
Orb of Scouring,0.33333,18,Scourge
Orb of Scouring,0.33333,19,Scourge
Orb of Scouring,0.3659,20,Scourge
Orb of Scouring,0.37037,21,Scourge
Orb of Scouring,0.38417,22,Scourge
Orb of Scouring,0.39247,23,Scourge
Orb of Scouring,0.42241,24,Scourge
Orb of Scouring,0.44444,25,Scourge
Orb of Scouring,0.44444,26,Scourge
Orb of Scouring,0.44444,27,Scourge
Orb of Scouring,0.44444,28,Scourge
Orb of Scouring,0.45261,29,Scourge
Orb of Scouring,0.442358,30,Scourge
Orb of Regret,1,1,Scourge
Orb of Regret,0.67708,2,Scourge
Orb of Regret,1,3,Scourge
Orb of Regret,1.5,4,Scourge
Orb of Regret,1.49248,5,Scourge
Orb of Regret,1.28667,6,Scourge
Orb of Regret,1,7,Scourge
Orb of Regret,0.9,8,Scourge
Orb of Regret,0.83075,9,Scourge
Orb of Regret,0.73473,10,Scourge
Orb of Regret,0.66667,11,Scourge
Orb of Regret,0.63831,12,Scourge
Orb of Regret,0.63336,13,Scourge
Orb of Regret,0.61095,14,Scourge
Orb of Regret,0.58487,15,Scourge
Orb of Regret,0.57107,16,Scourge
Orb of Regret,0.52852,17,Scourge
Orb of Regret,0.5095,18,Scourge
Orb of Regret,0.50135,19,Scourge
Orb of Regret,0.49159,20,Scourge
Orb of Regret,0.47326,21,Scourge
Orb of Regret,0.45485,22,Scourge
Orb of Regret,0.45455,23,Scourge
Orb of Regret,0.45448,24,Scourge
Orb of Regret,0.45045,25,Scourge
Orb of Regret,0.44755,26,Scourge
Orb of Regret,0.44432,27,Scourge
Orb of Regret,0.44086,28,Scourge
Orb of Regret,0.43333,29,Scourge
Orb of Regret,0.41667,30,Scourge
Intrinsic Catalyst,1,1,Scourge
Intrinsic Catalyst,1,2,Scourge
Intrinsic Catalyst,1,3,Scourge
Intrinsic Catalyst,1,4,Scourge
Intrinsic Catalyst,1,5,Scourge
Intrinsic Catalyst,0.98918,6,Scourge
Intrinsic Catalyst,0.88889,7,Scourge
Intrinsic Catalyst,0.81471,8,Scourge
Intrinsic Catalyst,0.79261,9,Scourge
Intrinsic Catalyst,0.71416,10,Scourge
Intrinsic Catalyst,0.65001,11,Scourge
Intrinsic Catalyst,0.55556,12,Scourge
Intrinsic Catalyst,0.5,13,Scourge
Intrinsic Catalyst,0.49884,14,Scourge
Intrinsic Catalyst,0.49438,15,Scourge
Intrinsic Catalyst,0.4878,16,Scourge
Intrinsic Catalyst,0.48106,17,Scourge
Intrinsic Catalyst,0.48155,18,Scourge
Intrinsic Catalyst,0.47567,19,Scourge
Intrinsic Catalyst,0.44185,20,Scourge
Intrinsic Catalyst,0.43079,21,Scourge
Intrinsic Catalyst,0.43076,22,Scourge
Intrinsic Catalyst,0.42857,23,Scourge
Intrinsic Catalyst,0.43147,24,Scourge
Intrinsic Catalyst,0.40595,25,Scourge
Intrinsic Catalyst,0.39835,26,Scourge
Intrinsic Catalyst,0.41622,27,Scourge
Intrinsic Catalyst,0.41533,28,Scourge
Intrinsic Catalyst,0.3707909090909091,29,Scourge
Simple Sextant,0.78571,1,Scourge
Simple Sextant,0.57404,2,Scourge
Simple Sextant,0.45182,3,Scourge
Simple Sextant,0.38163,4,Scourge
Simple Sextant,0.33333,5,Scourge
Simple Sextant,0.33333,6,Scourge
Simple Sextant,0.32995,7,Scourge
Simple Sextant,0.33141,8,Scourge
Simple Sextant,0.33017,9,Scourge
Simple Sextant,0.32788,10,Scourge
Simple Sextant,0.32258,11,Scourge
Simple Sextant,0.33035,12,Scourge
Simple Sextant,0.32258,13,Scourge
Simple Sextant,0.32879,14,Scourge
Simple Sextant,0.32672,15,Scourge
Simple Sextant,0.32258,16,Scourge
Simple Sextant,0.33154,17,Scourge
Simple Sextant,0.33168,18,Scourge
Simple Sextant,0.33201,19,Scourge
Simple Sextant,0.332,20,Scourge
Simple Sextant,0.3325,21,Scourge
Simple Sextant,0.33278,22,Scourge
Simple Sextant,0.33333,23,Scourge
Simple Sextant,0.33333,24,Scourge
Simple Sextant,0.33333,25,Scourge
Simple Sextant,0.33333,26,Scourge
Simple Sextant,0.3508,27,Scourge
Simple Sextant,0.49612,28,Scourge
Simple Sextant,0.33333,29,Scourge
Regal Orb,1,1,Scourge
Regal Orb,0.9774,2,Scourge
Regal Orb,0.90909,3,Scourge
Regal Orb,0.83233,4,Scourge
Regal Orb,0.74168,5,Scourge
Regal Orb,0.66628,6,Scourge
Regal Orb,0.58425,7,Scourge
Regal Orb,0.53053,8,Scourge
Regal Orb,0.49962,9,Scourge
Regal Orb,0.49393,10,Scourge
Regal Orb,0.4893,11,Scourge
Regal Orb,0.48305,12,Scourge
Regal Orb,0.47619,13,Scourge
Regal Orb,0.48075,14,Scourge
Regal Orb,0.47612,15,Scourge
Regal Orb,0.46689,16,Scourge
Regal Orb,0.45,17,Scourge
Regal Orb,0.44299,18,Scourge
Regal Orb,0.43144,19,Scourge
Regal Orb,0.42053,20,Scourge
Regal Orb,0.41665,21,Scourge
Regal Orb,0.4058,22,Scourge
Regal Orb,0.38574,23,Scourge
Regal Orb,0.38235,24,Scourge
Regal Orb,0.3775,25,Scourge
Regal Orb,0.37003,26,Scourge
Regal Orb,0.36389,27,Scourge
Regal Orb,0.34708,28,Scourge
Regal Orb,0.33333,29,Scourge
Regal Orb,0.33333,30,Scourge
Tainted Jeweller's Orb,1,1,Scourge
Tainted Jeweller's Orb,1,2,Scourge
Tainted Jeweller's Orb,1,3,Scourge
Tainted Jeweller's Orb,1,4,Scourge
Tainted Jeweller's Orb,1,5,Scourge
Tainted Jeweller's Orb,1,6,Scourge
Tainted Jeweller's Orb,0.8889,7,Scourge
Tainted Jeweller's Orb,0.66325,8,Scourge
Tainted Jeweller's Orb,0.56075,9,Scourge
Tainted Jeweller's Orb,0.5,10,Scourge
Tainted Jeweller's Orb,0.4962,11,Scourge
Tainted Jeweller's Orb,0.46119,12,Scourge
Tainted Jeweller's Orb,0.45319,13,Scourge
Tainted Jeweller's Orb,0.44272,14,Scourge
Tainted Jeweller's Orb,0.43409,15,Scourge
Tainted Jeweller's Orb,0.42968,16,Scourge
Tainted Jeweller's Orb,0.42648,17,Scourge
Tainted Jeweller's Orb,0.41667,18,Scourge
Tainted Jeweller's Orb,0.40113,19,Scourge
Tainted Jeweller's Orb,0.33333,20,Scourge
Tainted Jeweller's Orb,0.33333,21,Scourge
Tainted Jeweller's Orb,0.33333,22,Scourge
Tainted Jeweller's Orb,0.33333,23,Scourge
Tainted Jeweller's Orb,0.33333,24,Scourge
Tainted Jeweller's Orb,0.33333,25,Scourge
Tainted Jeweller's Orb,0.33333,26,Scourge
Tainted Jeweller's Orb,0.33333,27,Scourge
Tainted Jeweller's Orb,0.33333,28,Scourge
Tainted Jeweller's Orb,0.33333,29,Scourge
Tainted Jeweller's Orb,0.33333,30,Scourge
Tainted Armourer's Scrap,1,1,Scourge
Tainted Armourer's Scrap,1,2,Scourge
Tainted Armourer's Scrap,1,3,Scourge
Tainted Armourer's Scrap,1,4,Scourge
Tainted Armourer's Scrap,0.97896,5,Scourge
Tainted Armourer's Scrap,0.66668,6,Scourge
Tainted Armourer's Scrap,0.56629,7,Scourge
Tainted Armourer's Scrap,0.44197,8,Scourge
Tainted Armourer's Scrap,0.33333,9,Scourge
Tainted Armourer's Scrap,0.33333,10,Scourge
Tainted Armourer's Scrap,0.33333,11,Scourge
Tainted Armourer's Scrap,0.33333,12,Scourge
Tainted Armourer's Scrap,0.33185,13,Scourge
Tainted Armourer's Scrap,0.33265,14,Scourge
Tainted Armourer's Scrap,0.33317,15,Scourge
Tainted Armourer's Scrap,0.33296,16,Scourge
Tainted Armourer's Scrap,0.33141,17,Scourge
Tainted Armourer's Scrap,0.33151,18,Scourge
Tainted Armourer's Scrap,0.33159,19,Scourge
Tainted Armourer's Scrap,0.32907,20,Scourge
Tainted Armourer's Scrap,0.33333,21,Scourge
Tainted Armourer's Scrap,0.33248,22,Scourge
Tainted Armourer's Scrap,0.33197,23,Scourge
Tainted Armourer's Scrap,0.33333,24,Scourge
Tainted Armourer's Scrap,0.33294,25,Scourge
Tainted Armourer's Scrap,0.33333,26,Scourge
Tainted Armourer's Scrap,0.33333,27,Scourge
Tainted Armourer's Scrap,0.33333,28,Scourge
Tainted Armourer's Scrap,0.33333,29,Scourge
Tainted Armourer's Scrap,0.33333,30,Scourge
Blessed Orb,1,1,Scourge
Blessed Orb,0.5,2,Scourge
Blessed Orb,0.45455,3,Scourge
Blessed Orb,0.46554,4,Scourge
Blessed Orb,0.46135,5,Scourge
Blessed Orb,0.46307,6,Scourge
Blessed Orb,0.45382,7,Scourge
Blessed Orb,0.43478,8,Scourge
Blessed Orb,0.43342,9,Scourge
Blessed Orb,0.41077,10,Scourge
Blessed Orb,0.38462,11,Scourge
Blessed Orb,0.36316,12,Scourge
Blessed Orb,0.3395,13,Scourge
Blessed Orb,0.33333,14,Scourge
Blessed Orb,0.33333,15,Scourge
Blessed Orb,0.33333,16,Scourge
Blessed Orb,0.33333,17,Scourge
Blessed Orb,0.33333,18,Scourge
Blessed Orb,0.33296,19,Scourge
Blessed Orb,0.33252,20,Scourge
Blessed Orb,0.33259,21,Scourge
Blessed Orb,0.3324,22,Scourge
Blessed Orb,0.33333,23,Scourge
Blessed Orb,0.33308,24,Scourge
Blessed Orb,0.33307,25,Scourge
Blessed Orb,0.33324,26,Scourge
Blessed Orb,0.33278,27,Scourge
Blessed Orb,0.33323,28,Scourge
Blessed Orb,0.3332,29,Scourge
Blessed Orb,0.33283,30,Scourge
Silver Coin,0.35036,1,Scourge
Silver Coin,0.16667,2,Scourge
Silver Coin,0.16667,3,Scourge
Silver Coin,0.16667,4,Scourge
Silver Coin,0.16667,5,Scourge
Silver Coin,0.16629,6,Scourge
Silver Coin,0.15386,7,Scourge
Silver Coin,0.14286,8,Scourge
Silver Coin,0.14286,9,Scourge
Silver Coin,0.14286,10,Scourge
Silver Coin,0.14286,11,Scourge
Silver Coin,0.14286,12,Scourge
Silver Coin,0.14286,13,Scourge
Silver Coin,0.14286,14,Scourge
Silver Coin,0.14286,15,Scourge
Silver Coin,0.14286,16,Scourge
Silver Coin,0.14286,17,Scourge
Silver Coin,0.14286,18,Scourge
Silver Coin,0.14286,19,Scourge
Silver Coin,0.14286,20,Scourge
Silver Coin,0.1442,21,Scourge
Silver Coin,0.14439,22,Scourge
Silver Coin,0.14839,23,Scourge
Silver Coin,0.1553,24,Scourge
Silver Coin,0.16436,25,Scourge
Silver Coin,0.16667,26,Scourge
Silver Coin,0.16667,27,Scourge
Silver Coin,0.24632,28,Scourge
Silver Coin,0.28148,29,Scourge
Silver Coin,0.2856417647058824,30,Scourge
Orb of Horizons,2.5,1,Scourge
Orb of Horizons,0.70522,2,Scourge
Orb of Horizons,0.66667,3,Scourge
Orb of Horizons,0.56869,4,Scourge
Orb of Horizons,0.45455,5,Scourge
Orb of Horizons,0.40838,6,Scourge
Orb of Horizons,0.33333,7,Scourge
Orb of Horizons,0.32258,8,Scourge
Orb of Horizons,0.32045,9,Scourge
Orb of Horizons,0.30493,10,Scourge
Orb of Horizons,0.29954,11,Scourge
Orb of Horizons,0.28571,12,Scourge
Orb of Horizons,0.28571,13,Scourge
Orb of Horizons,0.28571,14,Scourge
Orb of Horizons,0.28515,15,Scourge
Orb of Horizons,0.28277,16,Scourge
Orb of Horizons,0.27538,17,Scourge
Orb of Horizons,0.27273,18,Scourge
Orb of Horizons,0.27207,19,Scourge
Orb of Horizons,0.26928,20,Scourge
Orb of Horizons,0.2675,21,Scourge
Orb of Horizons,0.26667,22,Scourge
Orb of Horizons,0.26932,23,Scourge
Orb of Horizons,0.26958,24,Scourge
Orb of Horizons,0.26977,25,Scourge
Orb of Horizons,0.26987,26,Scourge
Orb of Horizons,0.26667,27,Scourge
Orb of Horizons,0.26603,28,Scourge
Orb of Horizons,0.2665,29,Scourge
Orb of Horizons,0.26254736842105264,30,Scourge
Turbulent Catalyst,1,1,Scourge
Turbulent Catalyst,1,2,Scourge
Turbulent Catalyst,1,3,Scourge
Turbulent Catalyst,1,4,Scourge
Turbulent Catalyst,0.98,5,Scourge
Turbulent Catalyst,0.98411,6,Scourge
Turbulent Catalyst,0.86924,7,Scourge
Turbulent Catalyst,0.77259,8,Scourge
Turbulent Catalyst,0.66667,9,Scourge
Turbulent Catalyst,0.63425,10,Scourge
Turbulent Catalyst,0.5,11,Scourge
Turbulent Catalyst,0.5,12,Scourge
Turbulent Catalyst,0.49322,13,Scourge
Turbulent Catalyst,0.45619,14,Scourge
Turbulent Catalyst,0.44444,15,Scourge
Turbulent Catalyst,0.44444,16,Scourge
Turbulent Catalyst,0.44444,17,Scourge
Turbulent Catalyst,0.44444,18,Scourge
Turbulent Catalyst,0.44347,19,Scourge
Turbulent Catalyst,0.42857,20,Scourge
Turbulent Catalyst,0.42857,21,Scourge
Turbulent Catalyst,0.42857,22,Scourge
Turbulent Catalyst,0.42589,23,Scourge
Turbulent Catalyst,0.42545,24,Scourge
Turbulent Catalyst,0.4,25,Scourge
Turbulent Catalyst,0.39525,26,Scourge
Turbulent Catalyst,0.36439,27,Scourge
Turbulent Catalyst,0.35874,28,Scourge
Turbulent Catalyst,0.33333,29,Scourge
Cartographer's Chisel,1,1,Scourge
Cartographer's Chisel,0.25,2,Scourge
Cartographer's Chisel,0.22222,3,Scourge
Cartographer's Chisel,0.22222,4,Scourge
Cartographer's Chisel,0.22222,5,Scourge
Cartographer's Chisel,0.22214,6,Scourge
Cartographer's Chisel,0.21047,7,Scourge
Cartographer's Chisel,0.19608,8,Scourge
Cartographer's Chisel,0.18182,9,Scourge
Cartographer's Chisel,0.18092,10,Scourge
Cartographer's Chisel,0.17742,11,Scourge
Cartographer's Chisel,0.17009,12,Scourge
Cartographer's Chisel,0.16667,13,Scourge
Cartographer's Chisel,0.16667,14,Scourge
Cartographer's Chisel,0.16667,15,Scourge
Cartographer's Chisel,0.16667,16,Scourge
Cartographer's Chisel,0.16667,17,Scourge
Cartographer's Chisel,0.16667,18,Scourge
Cartographer's Chisel,0.16667,19,Scourge
Cartographer's Chisel,0.16667,20,Scourge
Cartographer's Chisel,0.16667,21,Scourge
Cartographer's Chisel,0.16667,22,Scourge
Cartographer's Chisel,0.16667,23,Scourge
Cartographer's Chisel,0.16667,24,Scourge
Cartographer's Chisel,0.17008,25,Scourge
Cartographer's Chisel,0.17283,26,Scourge
Cartographer's Chisel,0.18033,27,Scourge
Cartographer's Chisel,0.19339,28,Scourge
Cartographer's Chisel,0.19673,29,Scourge
Cartographer's Chisel,0.22083785714285714,30,Scourge
Orb of Alteration,0.06782,1,Scourge
Orb of Alteration,0.05816,2,Scourge
Orb of Alteration,0.06667,3,Scourge
Orb of Alteration,0.12375,4,Scourge
Orb of Alteration,0.14186,5,Scourge
Orb of Alteration,0.14286,6,Scourge
Orb of Alteration,0.16504,7,Scourge
Orb of Alteration,0.16641,8,Scourge
Orb of Alteration,0.15873,9,Scourge
Orb of Alteration,0.15385,10,Scourge
Orb of Alteration,0.1538,11,Scourge
Orb of Alteration,0.1538,12,Scourge
Orb of Alteration,0.15385,13,Scourge
Orb of Alteration,0.16605,14,Scourge
Orb of Alteration,0.16667,15,Scourge
Orb of Alteration,0.16653,16,Scourge
Orb of Alteration,0.16667,17,Scourge
Orb of Alteration,0.16667,18,Scourge
Orb of Alteration,0.16667,19,Scourge
Orb of Alteration,0.16667,20,Scourge
Orb of Alteration,0.17157,21,Scourge
Orb of Alteration,0.17748,22,Scourge
Orb of Alteration,0.18182,23,Scourge
Orb of Alteration,0.1959,24,Scourge
Orb of Alteration,0.20668,25,Scourge
Orb of Alteration,0.20627,26,Scourge
Orb of Alteration,0.20776,27,Scourge
Orb of Alteration,0.20765,28,Scourge
Orb of Alteration,0.20761,29,Scourge
Orb of Alteration,0.199945,30,Scourge
Abrasive Catalyst,1,1,Scourge
Abrasive Catalyst,1,2,Scourge
Abrasive Catalyst,1,3,Scourge
Abrasive Catalyst,1,4,Scourge
Abrasive Catalyst,0.99882,5,Scourge
Abrasive Catalyst,0.96212,6,Scourge
Abrasive Catalyst,0.66667,7,Scourge
Abrasive Catalyst,0.66139,8,Scourge
Abrasive Catalyst,0.55195,9,Scourge
Abrasive Catalyst,0.44444,10,Scourge
